season,league_indicator,conference_id,conference_display,division_id,division_display,team_id,is_division_champion,is_conference_champion,notes
2002,N,NFC,NFC,NFCE,NFC East,PE066,1,0,
2002,N,NFC,NFC,NFCE,NFC East,NG042,0,0,
2002,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2002,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2002,N,NFC,NFC,NFCN,NFC North,GP020,1,0,
2002,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2002,N,NFC,NFC,NFCN,NFC North,CB026,0,0,
2002,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2002,N,NFC,NFC,NFCS,NFC South,TB116,1,1,
2002,N,NFC,NFC,NFCS,NFC South,AF112,0,0,
2002,N,NFC,NFC,NFCS,NFC South,NS113,0,0,
2002,N,NFC,NFC,NFCS,NFC South,CP125,0,0,
2002,N,NFC,NFC,NFCW,NFC West,S4086,1,0,
2002,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2002,N,NFC,NFC,NFCW,NFC West,SS117,0,0,
2002,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2003,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2003,N,AFC,AFC,AFCE,AFC East,NP115,1,1,
2003,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2003,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2003,N,AFC,AFC,AFCN,AFC North,PS073,0,0,
2003,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2003,N,AFC,AFC,AFCN,AFC North,BR126,1,0,
2003,N,AFC,AFC,AFCN,AFC North,CB114,0,0,
2003,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2003,N,AFC,AFC,AFCS,AFC South,IC119,1,0,
2003,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2003,N,AFC,AFC,AFCS,AFC South,HT129,0,0,
2003,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2003,N,AFC,AFC,AFCW,AFC West,DB106,0,0,
2003,N,AFC,AFC,AFCW,AFC West,SC107,0,0,
2003,N,AFC,AFC,AFCW,AFC West,KC109,1,0,
2003,N,NFC,NFC,NFCE,NFC East,PE066,1,0,
2003,N,NFC,NFC,NFCE,NFC East,NG042,0,0,
2003,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2003,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2003,N,NFC,NFC,NFCN,NFC North,GP020,1,0,
2003,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2003,N,NFC,NFC,NFCN,NFC North,CB026,0,0,
2003,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2003,N,NFC,NFC,NFCS,NFC South,TB116,0,0,
2003,N,NFC,NFC,NFCS,NFC South,AF112,0,0,
2003,N,NFC,NFC,NFCS,NFC South,NS113,0,0,
2003,N,NFC,NFC,NFCS,NFC South,CP125,1,1,
2003,N,NFC,NFC,NFCW,NFC West,S4086,0,0,
2003,N,NFC,NFC,NFCW,NFC West,SR123,1,0,
2003,N,NFC,NFC,NFCW,NFC West,SS117,0,0,
2003,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2004,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2004,N,AFC,AFC,AFCE,AFC East,NP115,1,1,
2004,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2004,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2004,N,AFC,AFC,AFCN,AFC North,PS073,1,0,
2004,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2004,N,AFC,AFC,AFCN,AFC North,BR126,0,0,
2004,N,AFC,AFC,AFCN,AFC North,CB114,0,0,
2004,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2004,N,AFC,AFC,AFCS,AFC South,IC119,1,0,
2004,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2004,N,AFC,AFC,AFCS,AFC South,HT129,0,0,
2004,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2004,N,AFC,AFC,AFCW,AFC West,DB106,0,0,
2004,N,AFC,AFC,AFCW,AFC West,SC107,1,0,
2004,N,AFC,AFC,AFCW,AFC West,KC109,0,0,
2004,N,NFC,NFC,NFCE,NFC East,PE066,1,1,
2004,N,NFC,NFC,NFCE,NFC East,NG042,0,0,
2004,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2004,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2004,N,NFC,NFC,NFCN,NFC North,GP020,1,0,
2004,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2004,N,NFC,NFC,NFCN,NFC North,CB026,0,0,
2004,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2004,N,NFC,NFC,NFCS,NFC South,TB116,0,0,
2004,N,NFC,NFC,NFCS,NFC South,AF112,1,0,
2004,N,NFC,NFC,NFCS,NFC South,NS113,0,0,
2004,N,NFC,NFC,NFCS,NFC South,CP125,0,0,
2004,N,NFC,NFC,NFCW,NFC West,S4086,0,0,
2004,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2004,N,NFC,NFC,NFCW,NFC West,SS117,1,0,
2004,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2005,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2005,N,AFC,AFC,AFCE,AFC East,NP115,1,0,
2005,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2005,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2005,N,AFC,AFC,AFCN,AFC North,PS073,0,1,
2005,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2005,N,AFC,AFC,AFCN,AFC North,BR126,0,0,
2005,N,AFC,AFC,AFCN,AFC North,CB114,1,0,
2005,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2005,N,AFC,AFC,AFCS,AFC South,IC119,1,0,
2005,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2005,N,AFC,AFC,AFCS,AFC South,HT129,0,0,
2005,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2005,N,AFC,AFC,AFCW,AFC West,DB106,1,0,
2005,N,AFC,AFC,AFCW,AFC West,SC107,0,0,
2005,N,AFC,AFC,AFCW,AFC West,KC109,0,0,
2005,N,NFC,NFC,NFCE,NFC East,PE066,0,0,
2005,N,NFC,NFC,NFCE,NFC East,NG042,1,0,
2005,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2005,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2005,N,NFC,NFC,NFCN,NFC North,GP020,0,0,
2005,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2005,N,NFC,NFC,NFCN,NFC North,CB026,1,0,
2005,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2005,N,NFC,NFC,NFCS,NFC South,TB116,1,0,
2005,N,NFC,NFC,NFCS,NFC South,AF112,0,0,
2005,N,NFC,NFC,NFCS,NFC South,NS113,0,0,
2005,N,NFC,NFC,NFCS,NFC South,CP125,0,0,
2005,N,NFC,NFC,NFCW,NFC West,S4086,0,0,
2005,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2005,N,NFC,NFC,NFCW,NFC West,SS117,1,1,
2005,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2006,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2006,N,AFC,AFC,AFCE,AFC East,NP115,1,0,
2006,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2006,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2006,N,AFC,AFC,AFCN,AFC North,PS073,0,0,
2006,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2006,N,AFC,AFC,AFCN,AFC North,BR126,1,0,
2006,N,AFC,AFC,AFCN,AFC North,CB114,0,0,
2006,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2006,N,AFC,AFC,AFCS,AFC South,IC119,1,1,
2006,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2006,N,AFC,AFC,AFCS,AFC South,HT129,0,0,
2006,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2006,N,AFC,AFC,AFCW,AFC West,DB106,0,0,
2006,N,AFC,AFC,AFCW,AFC West,SC107,1,0,
2006,N,AFC,AFC,AFCW,AFC West,KC109,0,0,
2006,N,NFC,NFC,NFCE,NFC East,PE066,1,0,
2006,N,NFC,NFC,NFCE,NFC East,NG042,0,0,
2006,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2006,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2006,N,NFC,NFC,NFCN,NFC North,GP020,0,0,
2006,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2006,N,NFC,NFC,NFCN,NFC North,CB026,1,1,
2006,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2006,N,NFC,NFC,NFCS,NFC South,TB116,0,0,
2006,N,NFC,NFC,NFCS,NFC South,AF112,0,0,
2006,N,NFC,NFC,NFCS,NFC South,NS113,1,0,
2006,N,NFC,NFC,NFCS,NFC South,CP125,0,0,
2006,N,NFC,NFC,NFCW,NFC West,S4086,0,0,
2006,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2006,N,NFC,NFC,NFCW,NFC West,SS117,1,0,
2006,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2007,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2007,N,AFC,AFC,AFCE,AFC East,NP115,1,1,
2007,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2007,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2007,N,AFC,AFC,AFCN,AFC North,PS073,1,0,
2007,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2007,N,AFC,AFC,AFCN,AFC North,BR126,0,0,
2007,N,AFC,AFC,AFCN,AFC North,CB114,0,0,
2007,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2007,N,AFC,AFC,AFCS,AFC South,IC119,1,0,
2007,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2007,N,AFC,AFC,AFCS,AFC South,HT129,0,0,
2007,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2007,N,AFC,AFC,AFCW,AFC West,DB106,0,0,
2007,N,AFC,AFC,AFCW,AFC West,SC107,1,0,
2007,N,AFC,AFC,AFCW,AFC West,KC109,0,0,
2007,N,NFC,NFC,NFCE,NFC East,PE066,0,0,
2007,N,NFC,NFC,NFCE,NFC East,NG042,0,1,
2007,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2007,N,NFC,NFC,NFCE,NFC East,DC098,1,0,
2007,N,NFC,NFC,NFCN,NFC North,GP020,1,0,
2007,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2007,N,NFC,NFC,NFCN,NFC North,CB026,0,0,
2007,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2007,N,NFC,NFC,NFCS,NFC South,TB116,1,0,
2007,N,NFC,NFC,NFCS,NFC South,AF112,0,0,
2007,N,NFC,NFC,NFCS,NFC South,NS113,0,0,
2007,N,NFC,NFC,NFCS,NFC South,CP125,0,0,
2007,N,NFC,NFC,NFCW,NFC West,S4086,0,0,
2007,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2007,N,NFC,NFC,NFCW,NFC West,SS117,1,0,
2007,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2008,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2008,N,AFC,AFC,AFCE,AFC East,NP115,0,0,
2008,N,AFC,AFC,AFCE,AFC East,MD111,1,0,
2008,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2008,N,AFC,AFC,AFCN,AFC North,PS073,1,1,
2008,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2008,N,AFC,AFC,AFCN,AFC North,BR126,0,0,
2008,N,AFC,AFC,AFCN,AFC North,CB114,0,0,
2008,N,AFC,AFC,AFCS,AFC South,TT128,1,0,
2008,N,AFC,AFC,AFCS,AFC South,IC119,0,0,
2008,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2008,N,AFC,AFC,AFCS,AFC South,HT129,0,0,
2008,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2008,N,AFC,AFC,AFCW,AFC West,DB106,0,0,
2008,N,AFC,AFC,AFCW,AFC West,SC107,1,0,
2008,N,AFC,AFC,AFCW,AFC West,KC109,0,0,
2008,N,NFC,NFC,NFCE,NFC East,PE066,0,0,
2008,N,NFC,NFC,NFCE,NFC East,NG042,1,0,
2008,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2008,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2008,N,NFC,NFC,NFCN,NFC North,GP020,0,0,
2008,N,NFC,NFC,NFCN,NFC North,MV108,1,0,
2008,N,NFC,NFC,NFCN,NFC North,CB026,0,0,
2008,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2008,N,NFC,NFC,NFCS,NFC South,TB116,0,0,
2008,N,NFC,NFC,NFCS,NFC South,AF112,0,0,
2008,N,NFC,NFC,NFCS,NFC South,NS113,0,0,
2008,N,NFC,NFC,NFCS,NFC South,CP125,1,0,
2008,N,NFC,NFC,NFCW,NFC West,S4086,0,0,
2008,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2008,N,NFC,NFC,NFCW,NFC West,SS117,0,0,
2008,N,NFC,NFC,NFCW,NFC West,AC121,1,1,
2009,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2009,N,AFC,AFC,AFCE,AFC East,NP115,1,0,
2009,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2009,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2009,N,AFC,AFC,AFCN,AFC North,PS073,0,0,
2009,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2009,N,AFC,AFC,AFCN,AFC North,BR126,0,0,
2009,N,AFC,AFC,AFCN,AFC North,CB114,1,0,
2009,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2009,N,AFC,AFC,AFCS,AFC South,IC119,1,1,
2009,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2009,N,AFC,AFC,AFCS,AFC South,HT129,0,0,
2009,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2009,N,AFC,AFC,AFCW,AFC West,DB106,0,0,
2009,N,AFC,AFC,AFCW,AFC West,SC107,1,0,
2009,N,AFC,AFC,AFCW,AFC West,KC109,0,0,
2009,N,NFC,NFC,NFCE,NFC East,PE066,0,0,
2009,N,NFC,NFC,NFCE,NFC East,NG042,0,0,
2009,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2009,N,NFC,NFC,NFCE,NFC East,DC098,1,0,
2009,N,NFC,NFC,NFCN,NFC North,GP020,0,0,
2009,N,NFC,NFC,NFCN,NFC North,MV108,1,0,
2009,N,NFC,NFC,NFCN,NFC North,CB026,0,0,
2009,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2009,N,NFC,NFC,NFCS,NFC South,TB116,0,0,
2009,N,NFC,NFC,NFCS,NFC South,AF112,0,0,
2009,N,NFC,NFC,NFCS,NFC South,NS113,1,1,
2009,N,NFC,NFC,NFCS,NFC South,CP125,0,0,
2009,N,NFC,NFC,NFCW,NFC West,S4086,0,0,
2009,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2009,N,NFC,NFC,NFCW,NFC West,SS117,0,0,
2009,N,NFC,NFC,NFCW,NFC West,AC121,1,0,
2010,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2010,N,AFC,AFC,AFCE,AFC East,NP115,1,0,
2010,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2010,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2010,N,AFC,AFC,AFCN,AFC North,PS073,1,1,
2010,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2010,N,AFC,AFC,AFCN,AFC North,BR126,0,0,
2010,N,AFC,AFC,AFCN,AFC North,CB114,0,0,
2010,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2010,N,AFC,AFC,AFCS,AFC South,IC119,1,0,
2010,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2010,N,AFC,AFC,AFCS,AFC South,HT129,0,0,
2010,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2010,N,AFC,AFC,AFCW,AFC West,DB106,0,0,
2010,N,AFC,AFC,AFCW,AFC West,SC107,0,0,
2010,N,AFC,AFC,AFCW,AFC West,KC109,1,0,
2010,N,NFC,NFC,NFCE,NFC East,PE066,1,0,
2010,N,NFC,NFC,NFCE,NFC East,NG042,0,0,
2010,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2010,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2010,N,NFC,NFC,NFCN,NFC North,GP020,0,1,
2010,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2010,N,NFC,NFC,NFCN,NFC North,CB026,1,0,
2010,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2010,N,NFC,NFC,NFCS,NFC South,TB116,0,0,
2010,N,NFC,NFC,NFCS,NFC South,AF112,1,0,
2010,N,NFC,NFC,NFCS,NFC South,NS113,0,0,
2010,N,NFC,NFC,NFCS,NFC South,CP125,0,0,
2010,N,NFC,NFC,NFCW,NFC West,S4086,0,0,
2010,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2010,N,NFC,NFC,NFCW,NFC West,SS117,1,0,
2010,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2011,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2011,N,AFC,AFC,AFCE,AFC East,NP115,1,1,
2011,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2011,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2011,N,AFC,AFC,AFCN,AFC North,PS073,0,0,
2011,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2011,N,AFC,AFC,AFCN,AFC North,BR126,1,0,
2011,N,AFC,AFC,AFCN,AFC North,CB114,0,0,
2011,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2011,N,AFC,AFC,AFCS,AFC South,IC119,0,0,
2011,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2011,N,AFC,AFC,AFCS,AFC South,HT129,1,0,
2011,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2011,N,AFC,AFC,AFCW,AFC West,DB106,1,0,
2011,N,AFC,AFC,AFCW,AFC West,SC107,0,0,
2011,N,AFC,AFC,AFCW,AFC West,KC109,0,0,
2011,N,NFC,NFC,NFCE,NFC East,PE066,0,0,
2011,N,NFC,NFC,NFCE,NFC East,NG042,1,1,
2011,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2011,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2011,N,NFC,NFC,NFCN,NFC North,GP020,1,0,
2011,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2011,N,NFC,NFC,NFCN,NFC North,CB026,0,0,
2011,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2011,N,NFC,NFC,NFCS,NFC South,TB116,0,0,
2011,N,NFC,NFC,NFCS,NFC South,AF112,0,0,
2011,N,NFC,NFC,NFCS,NFC South,NS113,1,0,
2011,N,NFC,NFC,NFCS,NFC South,CP125,0,0,
2011,N,NFC,NFC,NFCW,NFC West,S4086,1,0,
2011,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2011,N,NFC,NFC,NFCW,NFC West,SS117,0,0,
2011,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2012,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2012,N,AFC,AFC,AFCE,AFC East,NP115,1,0,
2012,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2012,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2012,N,AFC,AFC,AFCN,AFC North,PS073,0,0,
2012,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2012,N,AFC,AFC,AFCN,AFC North,BR126,1,1,
2012,N,AFC,AFC,AFCN,AFC North,CB114,0,0,
2012,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2012,N,AFC,AFC,AFCS,AFC South,IC119,0,0,
2012,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2012,N,AFC,AFC,AFCS,AFC South,HT129,1,0,
2012,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2012,N,AFC,AFC,AFCW,AFC West,DB106,1,0,
2012,N,AFC,AFC,AFCW,AFC West,SC107,0,0,
2012,N,AFC,AFC,AFCW,AFC West,KC109,0,0,
2012,N,NFC,NFC,NFCE,NFC East,PE066,0,0,
2012,N,NFC,NFC,NFCE,NFC East,NG042,0,0,
2012,N,NFC,NFC,NFCE,NFC East,WR071,1,0,
2012,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2012,N,NFC,NFC,NFCN,NFC North,GP020,1,0,
2012,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2012,N,NFC,NFC,NFCN,NFC North,CB026,0,0,
2012,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2012,N,NFC,NFC,NFCS,NFC South,TB116,0,0,
2012,N,NFC,NFC,NFCS,NFC South,AF112,1,0,
2012,N,NFC,NFC,NFCS,NFC South,NS113,0,0,
2012,N,NFC,NFC,NFCS,NFC South,CP125,0,0,
2012,N,NFC,NFC,NFCW,NFC West,S4086,1,1,
2012,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2012,N,NFC,NFC,NFCW,NFC West,SS117,0,0,
2012,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2013,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2013,N,AFC,AFC,AFCE,AFC East,NP115,1,0,
2013,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2013,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2013,N,AFC,AFC,AFCN,AFC North,PS073,0,0,
2013,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2013,N,AFC,AFC,AFCN,AFC North,BR126,0,0,
2013,N,AFC,AFC,AFCN,AFC North,CB114,1,0,
2013,N,AFC,AFC,AFCS,AFC South,TT128,0,0,
2013,N,AFC,AFC,AFCS,AFC South,IC119,1,0,
2013,N,AFC,AFC,AFCS,AFC South,JJ125,0,0,
2013,N,AFC,AFC,AFCS,AFC South,HT129,0,0,
2013,N,AFC,AFC,AFCW,AFC West,OR122,0,0,
2013,N,AFC,AFC,AFCW,AFC West,DB106,1,1,
2013,N,AFC,AFC,AFCW,AFC West,SC107,0,0,
2013,N,AFC,AFC,AFCW,AFC West,KC109,0,0,
2013,N,NFC,NFC,NFCE,NFC East,PE066,1,0,
2013,N,NFC,NFC,NFCE,NFC East,NG042,0,0,
2013,N,NFC,NFC,NFCE,NFC East,WR071,0,0,
2013,N,NFC,NFC,NFCE,NFC East,DC098,0,0,
2013,N,NFC,NFC,NFCN,NFC North,GP020,1,0,
2013,N,NFC,NFC,NFCN,NFC North,MV108,0,0,
2013,N,NFC,NFC,NFCN,NFC North,CB026,0,0,
2013,N,NFC,NFC,NFCN,NFC North,DL069,0,0,
2013,N,NFC,NFC,NFCS,NFC South,TB116,0,0,
2013,N,NFC,NFC,NFCS,NFC South,AF112,0,0,
2013,N,NFC,NFC,NFCS,NFC South,NS113,0,0,
2013,N,NFC,NFC,NFCS,NFC South,CP125,1,0,
2013,N,NFC,NFC,NFCW,NFC West,S4086,0,0,
2013,N,NFC,NFC,NFCW,NFC West,SR123,0,0,
2013,N,NFC,NFC,NFCW,NFC West,SS117,1,1,
2013,N,NFC,NFC,NFCW,NFC West,AC121,0,0,
2014,N,AFC,AFC,AFCE,AFC East,NJ110,0,0,
2014,N,AFC,AFC,AFCE,AFC East,NP115,1,1,
2014,N,AFC,AFC,AFCE,AFC East,MD111,0,0,
2014,N,AFC,AFC,AFCE,AFC East,BB101,0,0,
2014,N,AFC,AFC,AFCN,AFC North,PS073,1,0,
2014,N,AFC,AFC,AFCN,AFC North,CB085,0,0,
2014,N,AFC,AFC,AFCN,AFC North,BR126,0,0,
2014,N,AFC,AFC,AFCN,AFC North,CB114,0,0,
